INN_CT BAT_HOME_ID OUTS_CT RUNNERS HOME_AWAY HOME_LOSES GAMES HOME_WINS
9 0 2 11 6 0 45 45
9 0 2 11 5 0 61 61
9 0 2 11 4 0 62 62
9 0 2 11 3 0 74 74
9 0 2 11 2 0 101 101
9 0 2 11 1 0 102 102
9 0 2 11 0 0 134 134
9 0 2 11 -1 65 84 19
9 0 2 11 -2 89 97 8
9 0 2 11 -3 54 57 3
9 0 2 11 -4 40 41 1
9 0 2 11 -5 27 27 0
9 0 2 11 -6 30 30 0
9 0 2 11 -7 18 18 0
9 0 2 11 -8 13 13 0
9 0 2 11 -9 12 12 0
9 0 2 11 -10 4 4 0
9 0 2 11 -11 4 4 0
9 0 2 11 -12 1 1 0
9 0 2 11 -13 1 1 0
9 0 2 11 -14 2 2 0
9 0 2 11 -17 1 1 0
9 0 2 100 15 0 1 1
9 0 2 100 14 0 1 1
9 0 2 100 12 0 4 4
9 0 2 100 11 0 1 1
9 0 2 100 10 0 3 3
9 0 2 100 9 0 4 4
9 0 2 100 8 0 8 8
9 0 2 100 7 0 12 12
9 0 2 100 6 0 20 20
9 0 2 100 5 0 20 20
9 0 2 100 4 0 39 39
9 0 2 100 3 0 44 44
9 0 2 100 2 0 52 52
9 0 2 100 1 0 60 60
9 0 2 100 0 0 52 52
9 0 2 100 -1 30 39 9
9 0 2 100 -2 34 35 1
9 0 2 100 -3 28 28 0
9 0 2 100 -4 26 26 0
9 0 2 100 -5 19 19 0
9 0 2 100 -6 14 14 0
9 0 2 100 -7 1 1 0
9 0 2 100 -8 7 7 0
9 0 2 100 -9 2 2 0
9 0 2 100 -10 3 3 0
9 0 2 100 -11 1 1 0
9 0 2 100 -13 2 2 0
9 0 2 100 -15 1 1 0
9 0 2 101 18 0 1 1
9 0 2 101 11 0 2 2
9 0 2 101 10 0 1 1
9 0 2 101 9 0 6 6
9 0 2 101 8 0 6 6
9 0 2 101 7 0 15 15
9 0 2 101 6 0 16 16
9 0 2 101 5 0 26 26
9 0 2 101 4 0 38 38
9 0 2 101 3 0 40 40
9 0 2 101 2 0 51 51
9 0 2 101 1 0 57 57
9 0 2 101 0 0 44 44
9 0 2 101 -1 33 43 10
9 0 2 101 -2 34 38 4
9 0 2 101 -3 24 25 1
9 0 2 101 -4 16 16 0
9 0 2 101 -5 21 21 0
9 0 2 101 -6 17 17 0
9 0 2 101 -7 9 9 0
9 0 2 101 -8 3 3 0
9 0 2 101 -9 3 3 0
9 0 2 101 -10 1 1 0
9 0 2 101 -11 1 1 0
9 0 2 101 -13 1 1 0
9 0 2 101 -16 1 1 0
9 0 2 110 15 0 1 1
9 0 2 110 14 0 1 1
9 0 2 110 13 0 1 1
9 0 2 110 12 0 3 3
9 0 2 110 10 0 1 1
9 0 2 110 9 0 4 4
9 0 2 110 8 0 3 3
9 0 2 110 7 0 1 1
9 0 2 110 6 0 9 9
9 0 2 110 5 0 23 23
9 0 2 110 4 0 21 21
9 0 2 110 3 0 31 31
9 0 2 110 2 0 38 38
9 0 2 110 1 0 27 27
9 0 2 110 0 0 25 25
9 0 2 110 -1 25 34 9
9 0 2 110 -2 18 21 3
9 0 2 110 -3 19 19 0
9 0 2 110 -4 18 18 0
9 0 2 110 -5 17 17 0
9 0 2 110 -6 19 19 0
9 0 2 110 -7 8 8 0
9 0 2 110 -8 5 5 0
9 0 2 110 -9 3 3 0
9 0 2 110 -12 1 1 0
9 0 2 110 -14 1 1 0
9 0 2 111 15 0 1 1
9 0 2 111 13 0 1 1
9 0 2 111 12 0 1 1
9 0 2 111 11 0 2 2
9 0 2 111 10 0 4 4
9 0 2 111 9 0 9 9
9 0 2 111 8 0 6 6
9 0 2 111 7 0 15 15
9 0 2 111 6 0 22 22
9 0 2 111 5 0 24 24
9 0 2 111 4 0 27 27
9 0 2 111 3 0 31 31
9 0 2 111 2 0 44 44
9 0 2 111 1 0 37 37
9 0 2 111 0 0 44 44
9 0 2 111 -1 30 43 13
9 0 2 111 -2 11 18 7
9 0 2 111 -3 13 14 1
9 0 2 111 -4 11 11 0
9 0 2 111 -5 9 9 0
9 0 2 111 -6 16 16 0
9 0 2 111 -7 5 5 0
9 0 2 111 -8 2 2 0
9 0 2 111 -9 2 2 0
9 0 2 111 -12 1 1 0
9 0 2 111 -13 3 3 0
9 0 2 111 -14 1 1 0
9 1 0 0 21 0 1 1
9 1 0 0 18 0 3 3
9 1 0 0 16 0 5 5
9 1 0 0 15 0 7 7
9 1 0 0 14 0 4 4
9 1 0 0 13 0 18 18
9 1 0 0 12 0 24 24
9 1 0 0 11 0 35 35
9 1 0 0 10 0 42 42
9 1 0 0 9 0 78 78
9 1 0 0 8 0 103 103
9 1 0 0 7 0 185 185
9 1 0 0 6 0 252 252
9 1 0 0 5 0 355 355
9 1 0 0 4 0 512 512
9 1 0 0 3 0 551 551
9 1 0 0 2 0 702 702
9 1 0 0 1 0 845 845
9 1 0 0 0 0 823 823
9 1 0 1 18 0 1 1
9 1 0 1 16 0 3 3
9 1 0 1 15 0 5 5
9 1 0 1 14 0 2 2
9 1 0 1 13 0 1 1
9 1 0 1 12 0 6 6
9 1 0 1 11 0 11 11
9 1 0 1 10 0 6 6
9 1 0 1 9 0 22 22
9 1 0 1 8 0 21 21
9 1 0 1 7 0 32 32
9 1 0 1 6 0 62 62
9 1 0 1 5 0 82 82
9 1 0 1 4 0 137 137
9 1 0 1 3 0 118 118
9 1 0 1 2 0 165 165
9 1 0 1 1 0 193 193
9 1 0 1 0 0 231 231
9 1 0 10 15 0 2 2
9 1 0 10 13 0 1 1
9 1 0 10 10 0 2 2
9 1 0 10 9 0 4 4
9 1 0 10 8 0 10 10
9 1 0 10 7 0 7 7
9 1 0 10 6 0 20 20
9 1 0 10 5 0 29 29
9 1 0 10 4 0 44 44
9 1 0 10 3 0 38 38
9 1 0 10 2 0 39 39
9 1 0 10 1 0 55 55
9 1 0 10 0 0 53 53
9 1 0 11 18 0 1 1
9 1 0 11 15 0 1 1
9 1 0 11 14 0 2 2
9 1 0 11 13 0 3 3
9 1 0 11 11 0 3 3
9 1 0 11 10 0 2 2
9 1 0 11 9 0 5 5
9 1 0 11 8 0 3 3
9 1 0 11 7 0 4 4
9 1 0 11 6 0 9 9
9 1 0 11 5 0 14 14
9 1 0 11 4 0 36 36
9 1 0 11 3 0 26 26
9 1 0 11 2 0 44 44
9 1 0 11 1 0 36 36
9 1 0 11 0 0 60 60
9 1 0 100 15 0 1 1
9 1 0 100 9 0 2 2
9 1 0 100 7 0 1 1
9 1 0 100 6 0 4 4
9 1 0 100 5 0 2 2
9 1 0 100 4 0 4 4
9 1 0 100 3 0 3 3
9 1 0 100 2 0 6 6
9 1 0 100 1 0 6 6
9 1 0 100 0 0 9 9
9 1 0 101 11 0 1 1
9 1 0 101 10 0 1 1
9 1 0 101 9 0 2 2
9 1 0 101 7 0 2 2
9 1 0 101 6 0 2 2
9 1 0 101 5 0 5 5
9 1 0 101 4 0 7 7
9 1 0 101 3 0 13 13
9 1 0 101 2 0 9 9
9 1 0 101 1 0 21 21
9 1 0 101 0 0 21 21
9 1 0 110 12 0 3 3
9 1 0 110 10 0 1 1
9 1 0 110 7 0 1 1
9 1 0 110 6 0 3 3
9 1 0 110 5 0 2 2
9 1 0 110 4 0 8 8
9 1 0 110 3 0 4 4
9 1 0 110 2 0 3 3
9 1 0 110 1 0 8 8
9 1 0 110 0 0 10 10
9 1 0 111 13 0 1 1
9 1 0 111 11 0 1 1
9 1 0 111 10 0 3 3
9 1 0 111 9 0 1 1
9 1 0 111 8 0 2 2
9 1 0 111 5 0 2 2
9 1 0 111 4 0 9 9
9 1 0 111 3 0 4 4
9 1 0 111 2 0 8 8
9 1 0 111 1 0 10 10
9 1 0 111 0 0 29 29
9 1 1 0 21 0 1 1
9 1 1 0 18 0 2 2
9 1 1 0 16 0 2 2
9 1 1 0 15 0 1 1
9 1 1 0 14 0 3 3
9 1 1 0 13 0 14 14
9 1 1 0 12 0 18 18
9 1 1 0 11 0 25 25
9 1 1 0 10 0 33 33
9 1 1 0 9 0 52 52
9 1 1 0 8 0 75 75
9 1 1 0 7 0 148 148
9 1 1 0 6 0 173 173
9 1 1 0 5 0 249 249
9 1 1 0 4 0 351 351
9 1 1 0 3 0 412 412
9 1 1 0 2 0 508 508
9 1 1 0 1 0 611 611
9 1 1 0 0 0 553 553
9 1 1 1 16 0 2 2
9 1 1 1 15 0 5 5
9 1 1 1 14 0 1 1
9 1 1 1 13 0 3 3
9 1 1 1 12 0 5 5
9 1 1 1 11 0 10 10
9 1 1 1 10 0 10 10
9 1 1 1 9 0 19 19
9 1 1 1 8 0 34 34
9 1 1 1 7 0 56 56
9 1 1 1 6 0 86 86
9 1 1 1 5 0 92 92
9 1 1 1 4 0 150 150
9 1 1 1 3 0 174 174
9 1 1 1 2 0 207 207
9 1 1 1 1 0 227 227
9 1 1 1 0 0 230 230
9 1 1 10 16 0 1 1
9 1 1 10 14 0 1 1
9 1 1 10 13 0 1 1
9 1 1 10 12 0 3 3
9 1 1 10 11 0 2 2
9 1 1 10 10 0 5 5
9 1 1 10 9 0 10 10
9 1 1 10 8 0 12 12
9 1 1 10 7 0 14 14
9 1 1 10 6 0 30 30
9 1 1 10 5 0 51 51
9 1 1 10 4 0 56 56
9 1 1 10 3 0 65 65
9 1 1 10 2 0 72 72
9 1 1 10 1 0 110 110
9 1 1 10 0 0 149 149
9 1 1 11 18 0 1 1
9 1 1 11 15 0 2 2
9 1 1 11 14 0 1 1
9 1 1 11 13 0 1 1
9 1 1 11 12 0 1 1
9 1 1 11 11 0 8 8
9 1 1 11 9 0 7 7
9 1 1 11 8 0 16 16
9 1 1 11 7 0 22 22
9 1 1 11 6 0 24 24
9 1 1 11 5 0 28 28
9 1 1 11 4 0 47 47
9 1 1 11 3 0 50 50
9 1 1 11 2 0 51 51
9 1 1 11 1 0 71 71
9 1 1 11 0 0 123 123
9 1 1 100 16 0 1 1
9 1 1 100 9 0 2 2
9 1 1 100 8 0 3 3
9 1 1 100 7 0 1 1
9 1 1 100 6 0 11 11
9 1 1 100 5 0 8 8
9 1 1 100 4 0 13 13
9 1 1 100 3 0 13 13
9 1 1 100 2 0 18 18
9 1 1 100 1 0 27 27
9 1 1 100 0 0 23 23
9 1 1 101 12 0 1 1
9 1 1 101 10 0 1 1
9 1 1 101 9 0 3 3
9 1 1 101 8 0 3 3
9 1 1 101 7 0 5 5
9 1 1 101 6 0 10 10
9 1 1 101 5 0 15 15
9 1 1 101 4 0 13 13
9 1 1 101 3 0 19 19
9 1 1 101 2 0 28 28
9 1 1 101 1 0 35 35
9 1 1 101 0 0 46 46
9 1 1 110 16 0 1 1
9 1 1 110 12 0 1 1
9 1 1 110 10 0 1 1
9 1 1 110 9 0 1 1
9 1 1 110 8 0 3 3
9 1 1 110 7 0 8 8
9 1 1 110 6 0 8 8
9 1 1 110 5 0 4 4
9 1 1 110 4 0 19 19
9 1 1 110 3 0 10 10
9 1 1 110 2 0 28 28
9 1 1 110 1 0 22 22
9 1 1 110 0 0 38 38
9 1 1 111 11 0 1 1
9 1 1 111 10 0 2 2
9 1 1 111 8 0 6 6
9 1 1 111 7 0 6 6
9 1 1 111 6 0 5 5
9 1 1 111 5 0 6 6
9 1 1 111 4 0 16 16
9 1 1 111 3 0 15 15
9 1 1 111 2 0 13 13
9 1 1 111 1 0 24 24
9 1 1 111 0 0 70 70
9 1 2 0 21 0 1 1
9 1 2 0 18 0 2 2
9 1 2 0 16 0 2 2
9 1 2 0 15 0 1 1
9 1 2 0 14 0 1 1
9 1 2 0 13 0 10 10
9 1 2 0 12 0 14 14
9 1 2 0 11 0 20 20
9 1 2 0 10 0 25 25
9 1 2 0 9 0 44 44
9 1 2 0 8 0 54 54
9 1 2 0 7 0 105 105
9 1 2 0 6 0 121 121
9 1 2 0 5 0 201 201
9 1 2 0 4 0 268 268
9 1 2 0 3 0 306 306
9 1 2 0 2 0 395 395
9 1 2 0 1 0 463 463
9 1 2 0 0 0 413 413
9 1 2 1 21 0 1 1
9 1 2 1 18 0 2 2
9 1 2 1 16 0 1 1
9 1 2 1 15 0 3 3
9 1 2 1 13 0 6 6
9 1 2 1 12 0 8 8
9 1 2 1 11 0 5 5
9 1 2 1 10 0 14 14
9 1 2 1 9 0 20 20
9 1 2 1 8 0 29 29
9 1 2 1 7 0 52 52
9 1 2 1 6 0 82 82
9 1 2 1 5 0 95 95
9 1 2 1 4 0 159 159
9 1 2 1 3 0 160 160
9 1 2 1 2 0 235 235
9 1 2 1 1 0 254 254
9 1 2 1 0 0 227 227
9 1 2 10 14 0 2 2
9 1 2 10 13 0 3 3
9 1 2 10 12 0 6 6
9 1 2 10 11 0 5 5
9 1 2 10 10 0 4 4
9 1 2 10 9 0 9 9
9 1 2 10 8 0 17 17
9 1 2 10 7 0 33 33
9 1 2 10 6 0 57 57
9 1 2 10 5 0 93 93
9 1 2 10 4 0 126 126
9 1 2 10 3 0 141 141
9 1 2 10 2 0 163 163
9 1 2 10 1 0 135 135
9 1 2 10 0 0 134 134
9 1 2 11 18 0 2 2
9 1 2 11 17 0 1 1
9 1 2 11 16 0 1 1
9 1 2 11 15 0 3 3
9 1 2 11 14 0 1 1
9 1 2 11 13 0 1 1
9 1 2 11 12 0 2 2
9 1 2 11 11 0 6 6
9 1 2 11 10 0 5 5
9 1 2 11 9 0 9 9
9 1 2 11 8 0 17 17
9 1 2 11 7 0 23 23
9 1 2 11 6 0 36 36
9 1 2 11 5 0 37 37
9 1 2 11 4 0 75 75
9 1 2 11 3 0 55 55
9 1 2 11 2 0 69 69
9 1 2 11 1 0 101 101
9 1 2 11 0 0 133 133
9 1 2 100 13 0 1 1
9 1 2 100 12 0 1 1
9 1 2 100 10 0 2 2
9 1 2 100 9 0 3 3
9 1 2 100 8 0 3 3
9 1 2 100 7 0 4 4
9 1 2 100 6 0 12 12
9 1 2 100 5 0 22 22
9 1 2 100 4 0 25 25
9 1 2 100 3 0 23 23
9 1 2 100 2 0 31 31
9 1 2 100 1 0 46 46
9 1 2 100 0 0 52 52
9 1 2 101 13 0 2 2
9 1 2 101 12 0 1 1
9 1 2 101 9 0 3 3
9 1 2 101 8 0 7 7
9 1 2 101 7 0 9 9
9 1 2 101 6 0 14 14
9 1 2 101 5 0 19 19
9 1 2 101 4 0 31 31
9 1 2 101 3 0 22 22
9 1 2 101 2 0 37 37
9 1 2 101 1 0 53 53
9 1 2 101 0 0 63 63
9 1 2 110 16 0 1 1
9 1 2 110 15 0 1 1
9 1 2 110 12 0 1 1
9 1 2 110 11 0 2 2
9 1 2 110 10 0 2 2
9 1 2 110 9 0 5 5
9 1 2 110 8 0 7 7
9 1 2 110 7 0 10 10
9 1 2 110 6 0 11 11
9 1 2 110 5 0 14 14
9 1 2 110 4 0 36 36
9 1 2 110 3 0 17 17
9 1 2 110 2 0 35 35
9 1 2 110 1 0 36 36
9 1 2 110 0 0 56 56
9 1 2 111 13 0 1 1
9 1 2 111 12 0 1 1
9 1 2 111 11 0 1 1
9 1 2 111 9 0 5 5
9 1 2 111 8 0 7 7
9 1 2 111 7 0 8 8
9 1 2 111 6 0 7 7
9 1 2 111 5 0 11 11
9 1 2 111 4 0 25 25
9 1 2 111 3 0 15 15
9 1 2 111 2 0 25 25
9 1 2 111 1 0 38 38
9 1 2 111 0 0 76 76
10 0 0 0 3 0 1 1
10 0 0 0 2 0 2 2
10 0 0 0 1 0 20 20
10 0 0 0 0 0 709 709
10 0 0 1 2 0 1 1
10 0 0 1 1 0 4 4
10 0 0 1 0 0 193 193
10 0 0 10 3 0 1 1
10 0 0 10 2 0 2 2
10 0 0 10 1 0 9 9
10 0 0 10 0 0 41 41
10 0 0 11 2 0 3 3
10 0 0 11 1 0 4 4
10 0 0 11 0 0 39 39
10 0 0 100 0 0 6 6
10 0 0 101 1 0 4 4
10 0 0 101 0 0 10 10
10 0 0 110 1 0 2 2
10 0 0 110 0 0 6 6
10 0 0 111 2 0 2 2
10 0 0 111 1 0 2 2
10 0 0 111 0 0 10 10
10 0 1 0 7 0 1 1
10 0 1 0 6 0 1 1
10 0 1 0 5 0 1 1
10 0 1 0 4 0 5 5
10 0 1 0 3 0 1 1
10 0 1 0 2 0 4 4
10 0 1 0 1 0 30 30
10 0 1 0 0 0 461 461
10 0 1 1 6 0 1 1
10 0 1 1 5 0 1 1
10 0 1 1 4 0 1 1
10 0 1 1 3 0 2 2
10 0 1 1 2 0 10 10
10 0 1 1 1 0 14 14
10 0 1 1 0 0 183 183
10 0 1 10 4 0 1 1
10 0 1 10 3 0 4 4
10 0 1 10 2 0 5 5
10 0 1 10 1 0 17 17
10 0 1 10 0 0 105 105
10 0 1 11 4 0 1 1
10 0 1 11 3 0 3 3
10 0 1 11 2 0 9 9
10 0 1 11 1 0 12 12
10 0 1 11 0 0 70 70
10 0 1 100 5 0 1 1
10 0 1 100 2 0 3 3
10 0 1 100 1 0 8 8
10 0 1 100 0 0 20 20
10 0 1 101 5 0 1 1
10 0 1 101 4 0 1 1
10 0 1 101 3 0 2 2
10 0 1 101 2 0 5 5
10 0 1 101 1 0 12 12
10 0 1 101 0 0 29 29
10 0 1 110 2 0 4 4
10 0 1 110 1 0 7 7
10 0 1 110 0 0 19 19
10 0 1 111 3 0 2 2
10 0 1 111 2 0 8 8
10 0 1 111 1 0 9 9
10 0 1 111 0 0 31 31
10 0 2 0 8 0 1 1
10 0 2 0 7 0 3 3
10 0 2 0 6 0 1 1
10 0 2 0 5 0 1 1
10 0 2 0 4 0 5 5
10 0 2 0 3 0 7 7
10 0 2 0 2 0 9 9
10 0 2 0 1 0 31 31
10 0 2 0 0 0 337 337
10 0 2 1 7 0 1 1
10 0 2 1 6 0 1 1
10 0 2 1 5 0 1 1
10 0 2 1 4 0 4 4
10 0 2 1 3 0 9 9
10 0 2 1 2 0 18 18
10 0 2 1 1 0 23 23
10 0 2 1 0 0 168 168
10 0 2 10 6 0 1 1
10 0 2 10 5 0 2 2
10 0 2 10 4 0 1 1
10 0 2 10 3 0 9 9
10 0 2 10 2 0 12 12
10 0 2 10 1 0 33 33
10 0 2 10 0 0 81 81
10 0 2 11 5 0 2 2
10 0 2 11 4 0 1 1
10 0 2 11 3 0 4 4
10 0 2 11 2 0 14 14
10 0 2 11 1 0 20 20
10 0 2 11 0 0 71 71
10 0 2 100 5 0 1 1
10 0 2 100 3 0 1 1
10 0 2 100 2 0 4 4
10 0 2 100 1 0 8 8
10 0 2 100 0 0 21 21
10 0 2 101 4 0 4 4
10 0 2 101 3 0 3 3
10 0 2 101 2 0 5 5
10 0 2 101 1 0 14 14
10 0 2 101 0 0 31 31
10 0 2 110 4 0 1 1
10 0 2 110 3 0 2 2
10 0 2 110 2 0 4 4
10 0 2 110 1 0 9 9
10 0 2 110 0 0 11 11
10 0 2 111 3 0 1 1
10 0 2 111 2 0 7 7
10 0 2 111 1 0 12 12
10 0 2 111 0 0 21 21
10 1 0 0 8 0 1 1
10 1 0 0 7 0 3 3
10 1 0 0 6 0 2 2
10 1 0 0 5 0 5 5
10 1 0 0 4 0 10 10
10 1 0 0 3 0 25 25
10 1 0 0 2 0 47 47
10 1 0 0 1 0 97 97
10 1 0 0 0 0 524 524
10 1 0 1 7 0 2 2
10 1 0 1 6 0 1 1
10 1 0 1 5 0 1 1
10 1 0 1 4 0 3 3
10 1 0 1 3 0 3 3
10 1 0 1 2 0 9 9
10 1 0 1 1 0 22 22
10 1 0 1 0 0 154 154
10 1 0 10 7 0 1 1
10 1 0 10 5 0 1 1
10 1 0 10 3 0 2 2
10 1 0 10 2 0 2 2
10 1 0 10 1 0 2 2
10 1 0 10 0 0 29 29
10 1 0 11 7 0 1 1
10 1 0 11 3 0 1 1
10 1 0 11 2 0 4 4
10 1 0 11 1 0 4 4
10 1 0 11 0 0 30 30
10 1 0 100 0 0 4 4
10 1 0 101 1 0 1 1
10 1 0 101 0 0 10 10
10 1 0 110 2 0 1 1
10 1 0 110 1 0 1 1
10 1 0 110 0 0 2 2
10 1 0 111 7 0 1 1
10 1 0 111 2 0 1 1
10 1 0 111 1 0 2 2
10 1 0 111 0 0 12 12
10 1 1 0 8 0 1 1
10 1 1 0 7 0 1 1
10 1 1 0 6 0 1 1
10 1 1 0 5 0 3 3
10 1 1 0 4 0 8 8
10 1 1 0 3 0 19 19
10 1 1 0 2 0 37 37
10 1 1 0 1 0 70 70
10 1 1 0 0 0 345 345
10 1 1 1 5 0 1 1
10 1 1 1 4 0 5 5
10 1 1 1 3 0 3 3
10 1 1 1 2 0 10 10
10 1 1 1 1 0 22 22
10 1 1 1 0 0 149 149
10 1 1 10 7 0 1 1
10 1 1 10 4 0 1 1
10 1 1 10 3 0 4 4
10 1 1 10 2 0 5 5
10 1 1 10 1 0 21 21
10 1 1 10 0 0 86 86
10 1 1 11 4 0 1 1
10 1 1 11 3 0 1 1
10 1 1 11 2 0 7 7
10 1 1 11 1 0 8 8
10 1 1 11 0 0 64 64
10 1 1 100 4 0 1 1
10 1 1 100 1 0 1 1
10 1 1 100 0 0 23 23
10 1 1 101 6 0 1 1
10 1 1 101 1 0 4 4
10 1 1 101 0 0 36 36
10 1 1 110 6 0 1 1
10 1 1 110 3 0 1 1
10 1 1 110 2 0 2 2
10 1 1 110 1 0 7 7
10 1 1 110 0 0 25 25
10 1 1 111 2 0 2 2
10 1 1 111 1 0 4 4
10 1 1 111 0 0 47 47
10 1 2 0 8 0 1 1
10 1 2 0 7 0 1 1
10 1 2 0 6 0 2 2
10 1 2 0 5 0 3 3
10 1 2 0 4 0 4 4
10 1 2 0 3 0 16 16
10 1 2 0 2 0 30 30
10 1 2 0 1 0 46 46
10 1 2 0 0 0 233 233
10 1 2 1 5 0 2 2
10 1 2 1 4 0 4 4
10 1 2 1 3 0 7 7
10 1 2 1 2 0 14 14
10 1 2 1 1 0 14 14
10 1 2 1 0 0 116 116
10 1 2 10 3 0 4 4
10 1 2 10 2 0 11 11
10 1 2 10 1 0 11 11
10 1 2 10 0 0 59 59
10 1 2 11 3 0 2 2
10 1 2 11 2 0 5 5
10 1 2 11 1 0 12 12
10 1 2 11 0 0 62 62
10 1 2 100 7 0 1 1
10 1 2 100 3 0 1 1
10 1 2 100 2 0 4 4
10 1 2 100 1 0 5 5
10 1 2 100 0 0 19 19
10 1 2 101 5 0 1 1
10 1 2 101 4 0 1 1
10 1 2 101 3 0 1 1
10 1 2 101 2 0 3 3
10 1 2 101 1 0 5 5
10 1 2 101 0 0 28 28
10 1 2 110 6 0 1 1
10 1 2 110 5 0 1 1
10 1 2 110 3 0 1 1
10 1 2 110 2 0 2 2
10 1 2 110 1 0 6 6
10 1 2 110 0 0 25 25
10 1 2 111 5 0 1 1
10 1 2 111 4 0 1 1
10 1 2 111 3 0 1 1
10 1 2 111 2 0 1 1
10 1 2 111 1 0 4 4
10 1 2 111 0 0 39 39
11 0 0 0 2 0 6 6
11 0 0 0 1 0 5 5
11 0 0 0 0 0 376 376
11 0 0 1 2 0 2 2
11 0 0 1 1 0 4 4
11 0 0 1 0 0 98 98
11 0 0 10 5 0 1 1
11 0 0 10 4 0 1 1
11 0 0 10 3 0 1 1
11 0 0 10 2 0 2 2
11 0 0 10 1 0 2 2
11 0 0 10 0 0 28 28
11 0 0 11 3 0 1 1
11 0 0 11 2 0 1 1
11 0 0 11 1 0 2 2
11 0 0 11 0 0 14 14
11 0 0 100 1 0 1 1
11 0 0 100 0 0 4 4
11 0 0 101 4 0 1 1
11 0 0 101 2 0 1 1
11 0 0 101 0 0 8 8
11 0 0 110 3 0 1 1
11 0 0 110 1 0 1 1
11 0 0 110 0 0 2 2
11 0 0 111 5 0 1 1
11 0 0 111 4 0 1 1
11 0 0 111 2 0 1 1
11 0 0 111 1 0 2 2
11 0 0 111 0 0 3 3
11 0 1 0 4 0 3 3
11 0 1 0 3 0 2 2
11 0 1 0 2 0 8 8
11 0 1 0 1 0 6 6
11 0 1 0 0 0 253 253
11 0 1 1 4 0 2 2
11 0 1 1 3 0 2 2
11 0 1 1 2 0 2 2
11 0 1 1 1 0 6 6
11 0 1 1 0 0 97 97
11 0 1 10 4 0 1 1
11 0 1 10 2 0 7 7
11 0 1 10 1 0 10 10
11 0 1 10 0 0 55 55
11 0 1 11 2 0 2 2
11 0 1 11 1 0 9 9
11 0 1 11 0 0 36 36
11 0 1 100 5 0 1 1
11 0 1 100 2 0 2 2
11 0 1 100 1 0 4 4
11 0 1 100 0 0 15 15
11 0 1 101 3 0 2 2
11 0 1 101 2 0 3 3
11 0 1 101 1 0 6 6
11 0 1 101 0 0 19 19
11 0 1 110 2 0 1 1
11 0 1 110 0 0 6 6
11 0 1 111 5 0 1 1
11 0 1 111 2 0 1 1
11 0 1 111 1 0 2 2
11 0 1 111 0 0 9 9
11 0 2 0 6 0 3 3
11 0 2 0 5 0 1 1
11 0 2 0 4 0 1 1
11 0 2 0 3 0 2 2
11 0 2 0 2 0 10 10
11 0 2 0 1 0 16 16
11 0 2 0 0 0 178 178
11 0 2 1 5 0 1 1
11 0 2 1 4 0 1 1
11 0 2 1 3 0 1 1
11 0 2 1 2 0 6 6
11 0 2 1 1 0 10 10
11 0 2 1 0 0 93 93
11 0 2 10 4 0 2 2
11 0 2 10 3 0 3 3
11 0 2 10 2 0 7 7
11 0 2 10 1 0 10 10
11 0 2 10 0 0 43 43
11 0 2 11 6 0 1 1
11 0 2 11 4 0 1 1
11 0 2 11 3 0 2 2
11 0 2 11 2 0 4 4
11 0 2 11 1 0 11 11
11 0 2 11 0 0 42 42
11 0 2 100 3 0 1 1
11 0 2 100 2 0 6 6
11 0 2 100 1 0 6 6
11 0 2 100 0 0 11 11
11 0 2 101 3 0 3 3
11 0 2 101 2 0 5 5
11 0 2 101 1 0 6 6
11 0 2 101 0 0 19 19
11 0 2 110 4 0 1 1
11 0 2 110 2 0 5 5
11 0 2 110 1 0 6 6
11 0 2 110 0 0 10 10
11 0 2 111 2 0 1 1
11 0 2 111 1 0 5 5
11 0 2 111 0 0 17 17
11 1 0 0 6 0 4 4
11 1 0 0 5 0 2 2
11 1 0 0 4 0 4 4
11 1 0 0 3 0 8 8
11 1 0 0 2 0 34 34
11 1 0 0 1 0 44 44
11 1 0 0 0 0 283 283
11 1 0 1 4 0 1 1
11 1 0 1 3 0 2 2
11 1 0 1 2 0 11 11
11 1 0 1 1 0 9 9
11 1 0 1 0 0 81 81
11 1 0 10 4 0 2 2
11 1 0 10 3 0 1 1
11 1 0 10 2 0 3 3
11 1 0 10 1 0 5 5
11 1 0 10 0 0 10 10
11 1 0 11 3 0 1 1
11 1 0 11 2 0 2 2
11 1 0 11 1 0 1 1
11 1 0 11 0 0 12 12
11 1 0 100 0 0 4 4
11 1 0 101 2 0 1 1
11 1 0 101 1 0 1 1
11 1 0 101 0 0 2 2
11 1 0 110 0 0 8 8
11 1 0 111 0 0 11 11
11 1 1 0 6 0 3 3
11 1 1 0 5 0 2 2
11 1 1 0 4 0 3 3
11 1 1 0 3 0 6 6
11 1 1 0 2 0 19 19
11 1 1 0 1 0 30 30
11 1 1 0 0 0 186 186
11 1 1 1 6 0 1 1
11 1 1 1 5 0 1 1
11 1 1 1 4 0 1 1
11 1 1 1 2 0 9 9
11 1 1 1 1 0 10 10
11 1 1 1 0 0 82 82
11 1 1 10 3 0 1 1
11 1 1 10 2 0 3 3
11 1 1 10 1 0 6 6
11 1 1 10 0 0 50 50
11 1 1 11 2 0 3 3
11 1 1 11 1 0 3 3
11 1 1 11 0 0 33 33
11 1 1 100 4 0 2 2
11 1 1 100 1 0 2 2
11 1 1 100 0 0 12 12
11 1 1 101 3 0 1 1
11 1 1 101 2 0 3 3
11 1 1 101 1 0 1 1
11 1 1 101 0 0 13 13
11 1 1 110 2 0 1 1
